Customer ID,1st Order Profit,Subsequent Order Profit,Subsequent Orders Count,Number of times visted,Total value of all promotions,Total Promotion Profit
5459,38,0,0,1,1,38
5460,5,97,9,10,1,100
5461,14,90,20,21,0,104
5462,6,0,0,1,0,6
5463,28,59,7,8,0,88
5464,10,13,4,5,3,19
5465,2,0,0,1,0,2
5466,6,16,3,4,0,22
5467,10,0,0,1,0,10
5468,22,0,0,1,6,16
5469,11,0,0,1,6,6
5470,20,0,0,1,3,18
5471,24,0,0,1,2,21
5472,14,0,0,1,4,10
5473,13,0,0,1,0,13
5474,17,0,0,1,0,17
5475,8,0,0,1,4,4
5476,13,0,0,1,0,13
5478,2,0,0,1,0,2
5479,10,0,0,1,0,9
5480,14,11,2,3,0,25
5481,7,11,1,2,0,18
5482,10,76,6,7,2,83
5483,9,178,16,17,60,127
5484,17,259,20,21,0,276
5485,14,5,1,2,4,15
5486,12,198,17,18,0,210
5487,12,0,0,1,1,11
5488,21,128,13,14,0,149
5489,12,0,0,1,7,6
5490,21,43,6,7,3,61
5491,18,0,0,1,5,13
5492,6,5,2,3,2,9
5493,7,40,6,7,40,7
5494,9,0,0,1,4,5
5495,9,11,3,4,0,19
5496,5,0,0,1,0,5
5497,15,0,0,1,2,12
5498,6,62,6,7,6,61
5499,9,46,6,7,0,55
5500,4,209,10,11,0,213
5501,28,62,6,7,0,90
5502,11,44,5,6,24,31
5504,24,143,10,11,6,162
5505,8,62,10,11,14,56
5506,3,122,8,9,0,124
5507,8,0,0,1,0,8
5508,10,26,2,3,0,36
5509,19,0,0,1,11,8
5510,17,33,8,9,10,41
5511,5,34,6,7,0,39
5512,9,245,16,17,31,223
5513,2,64,9,10,30,35
5514,18,36,4,5,3,51
5515,16,120,11,12,50,86
5516,10,0,0,1,0,10
5517,23,0,0,1,2,21
5518,11,33,7,8,0,44
5519,7,0,0,1,0,7
5520,16,0,0,1,2,14
5521,16,14,2,3,0,31
5522,13,0,0,1,7,6
5523,7,8,1,2,1,14
5524,8,86,10,11,0,94
5525,16,113,9,10,36,94
5526,16,76,8,9,45,48
5527,15,0,0,1,5,10
5528,3,73,9,10,10,66
5529,19,29,2,3,0,48
5530,9,82,6,7,4,87
5531,11,106,12,13,0,118
5532,16,106,7,8,16,106
5533,17,95,12,13,21,90
5534,5,26,7,8,10,21
5535,13,0,0,1,0,13
5536,3,0,0,1,2,1
5537,4,0,0,1,1,3
5538,17,19,3,4,5,31
5539,11,14,1,2,7,19
5540,11,0,0,1,2,10
5541,14,193,12,13,30,177
5542,8,29,3,4,4,33
5543,22,77,3,4,52,47
5544,5,83,12,13,19,69
5545,9,133,12,13,0,142
5546,9,22,2,3,1,29
5547,4,0,0,1,0,4
5548,13,0,0,1,2,10
5549,6,102,16,17,13,95
5550,2,40,5,6,7,34
5551,11,228,16,17,0,240
5552,26,55,7,8,33,48
5553,5,0,0,1,0,5
5554,18,36,3,4,0,54
5555,14,17,3,4,3,28
5556,13,49,7,8,6,56
5557,16,0,0,1,8,8
5558,18,83,6,7,19,83
5559,32,252,14,15,28,256
5560,8,165,10,11,0,172
5561,19,69,7,8,23,64
5562,7,39,4,5,3,42
5563,8,12,2,3,0,20
5565,15,48,5,6,19,44
5566,2,37,7,8,7,32
5567,18,0,0,1,4,14
5568,3,69,4,5,5,68
5569,10,37,4,5,29,17
5570,2,0,0,1,0,2
5571,7,0,0,1,0,7
5572,6,0,0,1,0,6
5573,10,0,0,1,1,9
5574,3,0,0,1,0,3
5575,26,0,0,1,0,26
5576,2,0,0,1,0,1
5577,2,0,0,1,1,2
5578,8,0,0,1,2,6
5579,2,0,0,1,0,1
5580,8,68,8,9,15,62
5581,21,17,3,4,12,25
5582,11,0,0,1,0,11
5583,3,0,0,1,0,3
5584,7,0,0,1,1,6
5585,17,52,6,7,0,69
5586,3,0,0,1,0,3
5587,8,0,0,1,0,8
5589,6,20,4,5,0,26
5590,12,34,4,5,16,29
5591,9,6,1,2,0,15
5592,9,31,13,14,0,40
5593,8,0,0,1,5,3
5594,9,35,4,5,0,44
5595,3,4,2,3,3,4
5596,30,54,3,4,0,84
5597,19,0,0,1,3,16
5598,9,0,0,1,3,6
5599,2,24,3,4,5,21
5600,14,0,0,1,0,14
5601,4,9,2,3,0,13
5602,9,26,1,2,3,32
5603,2,120,9,10,36,87
5604,12,7,4,5,0,19
5605,6,0,0,1,0,6
5606,7,56,7,8,0,63
5607,16,0,0,1,5,11
5608,13,0,0,1,2,12
5609,3,182,16,17,13,172
5610,5,21,2,3,6,19
5611,2,127,10,11,19,111
5612,21,0,0,1,3,17
5613,9,83,10,11,0,92
5615,6,64,5,6,34,35
5616,9,176,16,17,19,166
5617,16,0,0,1,0,16
5618,10,63,9,10,1,73
5619,4,0,0,1,0,4
5620,24,37,4,5,12,50
5621,1,5,3,4,0,7
5622,6,50,7,8,1,54
5623,14,88,7,8,36,66
5624,6,0,0,1,2,4
5625,20,17,2,3,15,23
5626,11,33,10,11,9,34
5627,16,0,0,1,9,8
5628,27,110,10,11,19,118
5629,11,82,4,5,8,85
5630,3,17,1,2,0,20
5631,14,42,7,8,20,36
5632,4,177,11,12,27,153
5633,10,46,5,6,0,56
5634,19,0,0,1,5,14
5635,6,63,10,11,5,64
5636,5,30,3,4,0,35
5637,11,0,0,1,0,11
5638,14,139,12,13,8,145
5639,16,24,2,3,0,41
5640,15,101,9,10,14,103
5641,11,14,2,3,5,20
5642,4,0,0,1,2,3
5643,4,34,4,5,0,39
5644,10,44,3,4,1,53
5645,8,76,10,11,5,80
5646,8,3,1,2,3,8
5647,12,0,0,1,1,11
5648,15,40,3,4,24,32
5649,7,91,4,5,0,97
5650,19,75,7,8,43,51
5651,10,14,8,9,7,17
5652,13,49,5,6,1,61
5653,13,0,0,1,0,13
5654,9,0,0,1,0,9
5655,20,29,7,8,1,48
5656,6,0,0,1,2,4
5657,5,0,0,1,1,4
5658,1,12,3,4,1,13
5659,24,64,4,5,1,87
5660,9,43,7,8,2,50
5661,2,80,8,9,36,46
5662,18,11,2,3,0,28
5663,16,110,10,11,11,115
5664,17,0,0,1,0,17
5665,12,9,1,2,3,18
5666,6,87,13,14,34,58
5667,7,0,0,1,0,6
5668,12,68,6,7,52,28
5669,13,25,2,3,16,22
5670,7,0,0,1,0,7
5671,2,0,0,1,0,2
5672,13,0,0,1,2,11
5673,6,0,0,1,0,6
5674,2,0,0,1,0,2
5676,7,0,0,1,2,5
5677,27,0,0,1,3,24
5678,9,0,0,1,0,9
5679,7,0,0,1,0,7
5680,14,6,3,4,2,19
5681,20,29,4,5,0,49
5682,6,4,1,2,3,8
5683,14,19,1,2,11,22
5684,15,0,0,1,1,15
5685,19,133,19,20,0,152
5686,2,0,0,1,1,1
5687,16,0,0,1,4,13
5688,16,0,0,1,1,15
5689,7,32,4,5,4,35
5690,28,35,13,14,21,42
5691,12,19,1,2,0,31
5692,2,161,16,17,43,120
5693,19,3,1,2,0,21
5694,4,0,0,1,0,4
5695,5,0,0,1,0,5
5696,4,25,5,6,6,23
5697,2,0,0,1,0,2
5698,2,34,7,8,3,34
5700,11,0,0,1,0,11
5701,18,0,0,1,2,16
5702,6,0,0,1,0,6
5703,17,0,0,1,7,10
5704,3,0,0,1,0,3
5705,11,0,0,1,1,10
5706,16,0,0,1,1,15
5707,5,0,0,1,0,5
5708,5,0,0,1,0,5
5709,2,0,0,1,0,1
5710,19,0,0,1,0,19
5711,7,0,0,1,0,7
5712,16,0,0,1,1,15
5713,13,0,0,1,0,13
5714,7,0,0,1,1,5
5715,13,0,0,1,1,12
5716,19,0,0,1,1,19
5717,7,0,0,1,3,4
5718,13,0,0,1,7,6
5719,16,0,0,1,1,15
5720,4,0,0,1,0,4
5721,11,0,0,1,3,8
5722,4,0,0,1,1,3
5723,12,0,0,1,4,9
5724,15,0,0,1,3,12
5726,13,0,0,1,2,11
5727,11,0,0,1,0,11
5728,12,0,0,1,0,12
5729,12,0,0,1,3,8
5730,14,0,0,1,0,14
5731,12,0,0,1,1,11
5732,10,0,0,1,3,7
5733,15,0,0,1,5,10
5734,24,0,0,1,1,23
5735,5,0,0,1,1,4
5736,16,0,0,1,4,13
5737,12,0,0,1,3,8
5738,1,0,0,1,0,1
5739,18,0,0,1,4,14
5740,19,0,0,1,0,19
5741,1,0,0,1,0,1
5742,2,0,0,1,0,1
5743,2,0,0,1,1,1
5744,9,0,0,1,2,8
5745,12,0,0,1,5,7
5746,13,0,0,1,2,11
5747,7,0,0,1,1,6
5748,3,0,0,1,1,2
5749,12,0,0,1,3,9
5750,2,0,0,1,0,2
5751,31,0,0,1,0,31
5752,16,0,0,1,0,16
5753,5,0,0,1,0,5
5754,7,0,0,1,2,6
5755,7,0,0,1,0,7
5756,9,0,0,1,6,4
5757,7,0,0,1,1,6
5758,14,0,0,1,1,13
5759,23,0,0,1,1,22
5760,15,0,0,1,0,15
5761,8,0,0,1,3,5
5762,17,0,0,1,7,10
5763,2,0,0,1,0,1
5764,8,0,0,1,0,8
5765,17,0,0,1,0,17
5766,2,0,0,1,0,2
5767,13,0,0,1,4,9
5768,14,0,0,1,0,14
5769,2,0,0,1,0,2
5770,13,0,0,1,2,11
5771,7,0,0,1,1,5
5772,10,0,0,1,2,8
5773,2,0,0,1,0,2
5774,29,0,0,1,0,29
5775,22,0,0,1,0,22
5776,7,0,0,1,2,5
5777,20,0,0,1,3,17
5778,2,0,0,1,0,2
5779,4,0,0,1,0,4
5780,11,0,0,1,2,9
5781,17,0,0,1,0,17
5782,12,0,0,1,0,12
5783,16,0,0,1,0,16
5784,22,0,0,1,5,16
5785,28,0,0,1,13,15
5787,12,0,0,1,3,10
5788,7,0,0,1,1,6
5789,2,0,0,1,0,2
5790,4,0,0,1,0,4
5791,14,0,0,1,0,14
5792,6,0,0,1,0,6
5793,2,0,0,1,0,2
5794,2,0,0,1,1,1
5795,2,0,0,1,0,2
5796,5,0,0,1,1,3
5797,9,0,0,1,1,8
5798,8,0,0,1,5,3
5799,13,0,0,1,4,9
5800,4,49,4,5,0,53
5801,11,56,7,8,0,67
5802,5,185,14,15,27,163
5803,8,0,0,1,1,6
5804,24,0,0,1,0,24
5805,8,170,20,21,0,178
5806,12,0,0,1,2,11
5807,18,0,0,1,1,17
5808,1,74,10,11,0,75
5809,13,30,1,2,0,43
5811,30,28,2,3,22,36
5812,6,0,0,1,2,5
5813,8,121,11,12,36,93
5814,5,33,3,4,0,38
5815,11,97,10,11,3,105
5816,6,101,7,8,0,108
5817,6,0,0,1,0,6
5818,4,86,10,11,6,84
5819,5,17,2,3,0,22
5820,3,26,2,3,0,29
5821,12,79,7,8,18,73
5822,13,11,2,3,3,21
5823,21,11,2,3,12,20
5824,7,45,7,8,26,25
5825,1,0,0,1,0,1
5826,9,88,6,7,4,93
5827,9,0,0,1,3,6
5828,13,34,6,7,0,47
5829,11,0,0,1,3,9
5830,17,95,10,11,12,100
5831,9,19,4,5,5,23
5832,15,58,6,7,24,49
5833,3,42,4,5,8,37
5834,8,73,6,7,4,77
5835,18,42,6,7,10,50
5837,21,0,0,1,0,21
5838,11,0,0,1,5,7
5839,10,57,4,5,5,61
5840,19,100,7,8,7,112
5841,10,51,4,5,11,50
5842,5,43,5,6,0,48
5843,17,107,10,11,0,124
5844,4,77,10,11,4,78
5845,3,12,1,2,5,10
5846,2,0,0,1,0,2
5847,12,0,0,1,2,10
5848,13,37,10,11,0,51
5849,11,71,5,6,31,51
5850,1,0,0,1,1,0
5851,6,71,8,9,31,46
5852,17,5,1,2,0,22
5853,8,0,0,1,4,3
5854,8,8,3,4,0,15
5855,11,78,9,10,6,83
5856,10,0,0,1,3,8
5857,5,0,0,1,1,4
5858,2,43,12,13,17,28
5859,14,0,0,1,0,14
5860,20,2,1,2,4,18
5861,21,133,13,14,0,154
5862,4,0,0,1,1,4
5863,14,27,3,4,0,42
5864,8,91,10,11,51,47
5865,23,11,1,2,0,34
5866,5,14,4,5,8,11
5867,23,0,0,1,3,20
5868,22,9,1,2,7,24
5869,17,17,4,5,4,30
5870,2,0,0,1,1,1
5871,3,0,0,1,0,3
5872,13,0,0,1,3,10
5873,2,0,0,1,1,2
5874,2,0,0,1,0,2
5875,10,0,0,1,0,9
5876,15,0,0,1,5,10
5877,3,0,0,1,1,1
5878,2,0,0,1,1,1
5879,10,0,0,1,6,5
5880,19,70,6,7,44,45
5881,4,127,11,12,0,131
5882,5,52,5,6,36,21
5883,10,24,2,3,11,23
5884,17,55,6,7,9,63
5885,9,20,3,4,0,29
5886,19,56,6,7,14,61
5887,9,0,0,1,2,7
5888,10,0,0,1,0,10
5889,7,0,0,1,0,7
5890,5,7,1,2,0,12
5891,9,0,0,1,3,5
5892,7,71,7,8,0,78
5893,7,0,0,1,1,6
5894,2,28,4,5,15,15
5895,10,70,7,8,19,61
5896,21,0,0,1,0,20
5898,5,26,2,3,7,24
5899,3,0,0,1,1,2
5900,2,14,10,11,4,12
5901,7,30,1,2,6,31
5902,25,44,9,10,12,56
5903,4,27,4,5,4,27
5904,3,93,7,8,42,54
5905,10,228,16,17,59,178
5906,4,203,12,13,7,200
5907,2,0,0,1,0,1
5908,26,28,4,5,0,53
5909,12,284,16,17,0,296
5910,6,26,7,8,5,27
5911,11,0,0,1,4,7
5912,13,41,8,9,0,54
5913,9,55,6,7,0,64
5914,3,52,11,12,26,29
5915,7,0,0,1,2,5
5916,9,39,7,8,13,34
5917,27,0,0,1,0,27
5918,7,81,9,10,13,75
5919,5,50,5,6,47,8
5920,2,26,2,3,0,28
5922,10,6,1,2,4,11
5923,6,19,2,3,0,25
5924,9,36,4,5,0,45
5925,11,166,14,15,0,177
5926,14,60,7,8,43,32
5927,8,0,0,1,0,8
5928,16,17,6,7,0,33
5929,3,45,5,6,9,40
5930,6,22,4,5,0,28
5931,9,25,1,2,0,35
5932,1,12,1,2,0,13
5933,6,119,13,14,0,125
5934,9,0,0,1,0,9
5935,2,25,3,4,7,20
5936,8,0,0,1,4,4
5937,7,0,0,1,1,5
5938,13,26,6,7,9,30
5939,16,72,19,20,0,88
5940,2,9,1,2,2,10
5941,19,13,1,2,3,29
5942,11,35,4,5,0,47
5943,3,9,3,4,4,8
5944,19,15,2,3,0,34
5945,17,70,7,8,5,82
5946,6,70,9,10,31,45
5948,8,34,2,3,0,42
5949,6,41,12,13,28,19
5950,2,7,6,7,7,3
5951,23,20,4,5,20,23
5952,2,50,6,7,6,45
5953,2,80,12,13,0,82
5954,7,14,1,2,6,15
5955,10,32,4,5,18,24
5956,10,35,4,5,9,36
5957,5,0,0,1,0,5
5958,4,42,6,7,0,46
5959,6,94,6,7,0,100
5960,2,122,16,17,9,115
5961,14,42,9,10,37,20
5962,3,62,8,9,22,44
5963,17,28,3,4,6,39
5964,3,42,10,11,12,33
5965,2,41,6,7,2,41
5966,5,0,0,1,4,1
5967,13,0,0,1,0,13
5968,19,109,12,13,2,126
5969,9,52,6,7,16,45
5970,4,0,0,1,0,4
5971,12,0,0,1,5,7
5972,3,0,0,1,1,3
5973,6,0,0,1,1,5
5974,23,0,0,1,7,16
5975,9,0,0,1,0,9
5976,7,0,0,1,0,7
5977,4,0,0,1,2,3
5978,14,0,0,1,0,14
5979,2,0,0,1,0,2
5980,12,23,2,3,5,30
5981,2,39,5,6,14,27
5982,2,50,12,13,2,50
5983,15,37,3,4,5,46
5984,16,44,6,7,10,49
5985,7,11,4,5,5,14
5986,13,81,10,11,0,94
5987,6,0,0,1,0,6
5988,5,19,2,3,17,7
5989,2,26,4,5,0,28
5990,23,28,4,5,5,46
5991,1,4,2,3,3,2
5992,16,323,22,23,113,227
5993,5,21,5,6,0,26
5994,10,74,6,7,27,58
5995,2,40,6,7,5,37
5996,29,44,4,5,7,66
5997,17,0,0,1,4,13
5998,14,21,2,3,0,35
5999,19,0,0,1,1,18
6000,9,160,17,18,28,140
6001,14,0,0,1,2,12
6002,11,19,4,5,0,29
6003,14,24,3,4,0,37
6004,3,110,7,8,9,104
6005,13,0,0,1,3,9
6006,12,22,2,3,0,34
6007,9,0,0,1,2,6
6009,7,89,8,9,9,87
6010,10,78,10,11,32,56
6011,6,9,2,3,0,14
6012,2,112,8,9,0,115
6013,3,158,19,20,0,161
6014,11,356,19,20,58,309
6015,16,18,6,7,0,34
6016,12,7,1,2,10,9
6017,12,0,0,1,1,12
6018,13,102,12,13,12,104
6019,24,95,10,11,0,118
6020,15,56,7,8,28,43
6021,8,6,1,2,0,14
6022,22,133,9,10,0,154
6023,13,24,3,4,0,37
6024,13,24,2,3,3,33
6025,21,0,0,1,3,17
6026,1,16,2,3,8,10
6027,14,0,0,1,1,13
6028,26,276,19,20,41,262
6029,17,26,2,3,7,36
6030,17,137,9,10,1,153
6031,11,70,8,9,9,72
6033,4,94,10,11,0,98
6034,3,0,0,1,0,3
6035,30,0,0,1,9,21
6036,4,0,0,1,2,2
6037,28,0,0,1,1,26
6038,7,29,3,4,2,34
6039,2,52,11,12,0,55
6040,5,10,1,2,8,7
6041,19,25,2,3,5,40
6042,15,19,1,2,9,25
6043,11,0,0,1,4,7
6044,11,92,8,9,0,103
6045,2,137,16,17,9,130
6046,2,32,6,7,11,23
6047,12,0,0,1,2,10
6048,27,89,7,8,43,73
6049,6,152,13,14,0,159
6050,7,42,2,3,38,11
6051,3,84,5,6,14,73
6052,25,52,4,5,26,51
6053,9,36,12,13,6,39
6054,4,68,7,8,8,64
6055,2,0,0,1,0,2
6056,15,57,12,13,8,64
6057,6,0,0,1,3,3
6059,12,59,7,8,35,36
6060,1,13,4,5,11,3
6061,4,0,0,1,1,3
6062,2,122,14,15,46,78
6063,3,74,7,8,0,77
6064,10,0,0,1,0,10
6065,8,12,1,2,6,15
6066,15,123,6,7,16,122
6067,9,0,0,1,0,8
6068,11,41,3,4,6,46
6069,14,38,7,8,0,52
6070,21,0,0,1,10,11
6071,5,0,0,1,0,5
6072,7,0,0,1,1,5
6073,2,0,0,1,1,1
6074,4,0,0,1,0,4
6075,6,0,0,1,2,4
6076,10,0,0,1,0,10
6077,6,0,0,1,0,6
6078,14,0,0,1,3,10
6079,4,0,0,1,0,4
6080,16,0,0,1,6,11
6081,12,0,0,1,6,7
6082,1,65,10,11,0,66
6083,22,27,4,5,3,47
6084,5,160,9,10,37,127
6085,27,0,0,1,1,25
6086,37,22,5,6,19,41
6087,12,0,0,1,1,12
6088,10,87,12,13,13,84
6089,10,12,1,2,0,22
6090,19,49,9,10,26,42
6091,9,58,6,7,7,60
6092,21,78,6,7,8,91
6093,2,109,13,14,0,111
6094,2,20,4,5,3,19
6095,23,47,9,10,6,64
6096,4,63,9,10,0,66
6097,6,0,0,1,1,5
6098,5,6,1,2,1,10
6099,15,42,7,8,6,52
6100,12,118,14,15,49,81
6101,3,0,0,1,0,3
6102,14,19,3,4,0,33
6103,10,82,7,8,12,80
6104,13,31,4,5,14,30
6105,8,8,1,2,1,15
6106,16,75,7,8,0,90
6107,11,0,0,1,0,11
6108,2,13,1,2,2,12
6109,14,82,12,13,0,96
6110,11,152,9,10,27,137
6111,14,21,10,11,2,34
6112,8,60,6,7,6,62
6113,2,0,0,1,0,2
6114,2,71,5,6,17,56
6115,5,59,8,9,41,23
6116,8,19,3,4,0,26
6117,17,0,0,1,3,14
6118,17,0,0,1,2,16
6120,11,60,9,10,0,71
6121,17,0,0,1,6,12
6122,8,33,13,14,0,41
6123,25,75,6,7,0,99
6124,8,84,7,8,22,70
6125,15,149,13,14,43,121
6126,21,12,1,2,2,31
6127,10,0,0,1,2,8
6128,3,13,1,2,0,16
6129,16,11,5,6,11,17
6130,8,89,12,13,7,89
6131,15,38,5,6,0,53
6132,4,20,13,14,2,22
6133,6,51,4,5,0,57
6134,4,157,12,13,32,129
6135,1,13,3,4,8,6
6136,15,45,5,6,2,57
6137,11,0,0,1,3,8
6138,5,11,1,2,2,14
6139,2,31,4,5,3,30
6140,40,170,9,10,21,189
6141,4,133,14,15,45,93
6142,7,0,0,1,2,5
6144,6,7,1,2,1,11
6145,11,0,0,1,0,11
6146,5,79,7,8,11,72
6147,3,0,0,1,0,3
6148,5,54,9,10,0,58
6149,18,130,10,11,24,124
6150,14,52,4,5,0,66
6151,9,0,0,1,2,7
6152,8,16,4,5,15,9
6153,14,47,6,7,48,13
6154,24,92,9,10,0,116
6155,13,0,0,1,4,10
6156,16,42,4,5,6,52
6157,2,0,0,1,1,2
6158,6,0,0,1,2,4
6159,9,88,7,8,0,98
6160,5,52,7,8,0,57
6161,10,0,0,1,2,8
6162,9,85,6,7,0,94
6163,4,0,0,1,0,4
6164,13,32,4,5,8,38
6165,9,11,1,2,0,19
6166,8,0,0,1,1,7
6167,12,0,0,1,3,8
6168,7,121,10,11,22,107
6170,9,0,0,1,0,9
6171,29,0,0,1,4,25
6172,13,0,0,1,2,11
6173,2,0,0,1,0,1
6174,10,0,0,1,2,8
6175,9,0,0,1,0,9
6176,28,0,0,1,1,27
6177,10,0,0,1,5,5
6178,6,0,0,1,1,5
6179,12,0,0,1,0,12
6180,3,7,1,2,0,10
6181,10,222,16,17,54,179
6182,10,40,6,7,0,50
6183,15,22,2,3,2,35
6184,19,56,7,8,0,74
6185,20,0,0,1,0,20
6186,4,64,6,7,16,52
6187,2,0,0,1,1,1
6188,18,18,3,4,15,21
6189,8,0,0,1,1,7
6190,11,0,0,1,2,9
6191,13,0,0,1,0,13
6192,12,64,6,7,19,57
6193,8,6,5,6,0,14
6194,9,19,1,2,5,22
6195,2,103,11,12,0,105
6196,17,106,11,12,21,101
6197,12,0,0,1,0,12
6198,11,0,0,1,2,8
6199,20,45,4,5,3,63
6200,8,38,4,5,2,44
6201,13,187,11,12,7,193
6202,8,44,5,6,7,46
6203,11,0,0,1,5,6
6204,11,48,4,5,9,50
6205,4,0,0,1,1,3
6206,6,0,0,1,0,6
6207,3,0,0,1,2,1
6208,5,20,2,3,4,21
6209,24,0,0,1,13,11
6210,15,0,0,1,1,14
6211,6,73,7,8,8,71
6212,7,14,4,5,3,18
6213,3,24,6,7,5,22
6214,5,24,13,14,2,27
6215,6,85,5,6,0,92
6216,23,351,17,18,38,335
6217,14,0,0,1,2,12
6218,11,14,1,2,0,25
6219,17,11,1,2,0,27
6220,4,15,1,2,0,19
6221,8,30,3,4,3,35
6222,23,43,4,5,18,47
6223,21,124,7,8,32,112
6224,12,20,4,5,4,29
6225,10,0,0,1,5,5
6226,6,0,0,1,0,6
6227,16,0,0,1,2,14
6228,6,23,4,5,11,18
6229,2,48,10,11,2,48
6231,18,52,5,6,32,38
6232,6,72,10,11,0,78
6233,12,12,1,2,1,23
6234,10,16,6,7,5,22
6235,17,75,8,9,15,77
6236,7,130,9,10,1,135
6237,12,0,0,1,3,9
6238,11,64,13,14,0,75
6239,29,0,0,1,2,28
6240,6,50,16,17,16,41
6241,10,145,7,8,13,143
6242,3,9,5,6,2,10
6243,4,12,6,7,0,16
6244,8,157,12,13,18,147
6245,21,64,6,7,13,72
6246,4,115,12,13,0,119
6247,4,0,0,1,2,2
6248,9,37,4,5,5,41
6249,17,192,14,15,44,165
6250,8,0,0,1,1,7
6251,12,0,0,1,4,7
6252,12,44,4,5,1,55
6253,6,50,5,6,0,57
6255,10,33,3,4,2,41
6256,16,165,12,13,0,181
6257,2,0,0,1,0,2
6258,15,27,8,9,29,13
6259,2,0,0,1,0,2
6260,9,131,9,10,0,140
6261,6,10,1,2,3,13
6262,3,36,3,4,0,39
6263,2,22,2,3,0,23
6264,8,30,3,4,0,38
6265,9,124,12,13,0,133
6266,11,22,2,3,0,33
6267,8,0,0,1,0,8
6268,14,38,5,6,0,53
6269,12,46,5,6,10,48
6270,17,0,0,1,0,17
6271,18,0,0,1,3,15
6272,18,0,0,1,0,18
6273,4,0,0,1,3,1
6274,13,0,0,1,0,13
6275,21,0,0,1,8,13
6276,9,0,0,1,3,6
6277,2,0,0,1,0,2
6278,19,0,0,1,1,18
6279,10,0,0,1,3,7
6281,22,74,8,9,38,57
6282,3,13,1,2,2,13
6283,24,111,7,8,22,113
6284,10,65,6,7,31,43
6285,9,40,5,6,30,20
6286,6,0,0,1,0,6
6287,14,0,0,1,3,12
6288,2,33,6,7,2,33
6289,28,92,7,8,37,84
6290,4,28,4,5,12,20
6291,9,168,14,15,45,131
6292,16,105,17,18,0,121
6293,11,46,9,10,24,33
6294,6,51,12,13,7,50
6295,10,21,2,3,9,22
6296,1,44,8,9,0,46
6297,2,0,0,1,0,1
6298,11,41,7,8,0,52
6299,12,15,2,3,19,7
6300,6,117,10,11,0,123
6301,4,61,8,9,8,56
6302,5,30,3,4,9,25
6303,2,88,6,7,0,91
6304,6,15,1,2,3,19
6305,16,46,9,10,8,54
6306,20,6,1,2,2,24
6307,7,0,0,1,1,5
6308,5,221,14,15,0,226
6309,19,15,2,3,0,35
6310,9,38,6,7,14,33
6311,10,52,7,8,0,62
6312,3,31,3,4,6,28
6313,2,24,6,7,3,23
6314,8,16,1,2,1,23
6315,2,0,0,1,0,2
6316,3,7,2,3,0,10
6317,22,0,0,1,4,17
6318,9,23,7,8,13,18
6319,11,36,4,5,5,43
6320,14,99,10,11,16,97
6321,19,39,6,7,0,58
6322,16,10,1,2,0,26
6323,19,44,3,4,11,53
6324,6,103,9,10,3,105
6325,4,0,0,1,0,4
6326,7,0,0,1,0,7
6327,3,0,0,1,0,2
6328,16,46,4,5,13,50
6329,2,45,5,6,7,40
6330,21,0,0,1,0,21
6331,9,20,5,6,12,17
6332,21,81,6,7,0,102
6333,9,46,7,8,5,50
6334,4,14,1,2,4,14
6335,12,9,1,2,12,8
6336,3,0,0,1,0,3
6337,13,0,0,1,3,10
6338,3,31,7,8,0,35
6339,6,152,11,12,25,133
6340,6,90,5,6,2,94
6342,6,32,4,5,2,36
6343,13,99,16,17,7,105
6344,18,34,4,5,3,49
6345,21,70,6,7,11,79
6346,12,0,0,1,8,4
6347,6,0,0,1,0,6
6348,12,0,0,1,6,6
6349,33,68,6,7,0,101
6350,12,170,12,13,57,126
6351,19,130,14,15,24,125
6352,2,0,0,1,0,2
6353,11,47,6,7,7,51
6354,3,0,0,1,0,3
6355,5,38,7,8,0,43
6356,2,150,12,13,0,151
6357,4,0,0,1,0,4
6358,4,58,7,8,0,61
6359,14,14,3,4,9,20
6360,7,8,1,2,0,15
6361,3,0,0,1,0,3
6362,13,157,8,9,26,144
6363,16,23,1,2,5,34
6364,16,59,6,7,28,46
6366,6,51,7,8,8,49
6367,5,0,0,1,2,3
6368,15,69,6,7,28,56
6369,4,16,3,4,3,17
6370,12,0,0,1,0,12
6371,4,0,0,1,0,4
6372,2,0,0,1,0,2
6373,2,0,0,1,0,2
6374,21,0,0,1,1,20
6375,24,0,0,1,8,16
6376,8,0,0,1,0,8
6377,3,0,0,1,0,3
6378,7,0,0,1,2,5
6379,15,0,0,1,0,15
6380,22,129,13,14,1,150
6381,2,78,9,10,5,75
6382,13,28,8,9,1,40
6383,10,13,1,2,3,20
6384,3,22,3,4,5,20
6385,2,89,14,15,0,91
6386,5,30,3,4,0,34
6387,13,0,0,1,0,13
6388,3,67,7,8,0,69
6389,10,9,1,2,1,19
6390,6,94,7,8,20,79
6392,18,37,4,5,8,48
6393,6,52,13,14,17,41
6394,14,152,14,15,0,166
6395,9,83,6,7,31,61
6396,5,5,2,3,1,9
6397,2,0,0,1,0,2
6398,3,98,11,12,25,75
6399,14,40,4,5,11,42
6400,7,0,0,1,0,7
6401,15,63,5,6,12,66
6402,13,59,6,7,0,71
6403,11,20,4,5,2,29
6404,19,94,9,10,0,113
6405,9,26,9,10,3,31
6406,9,9,7,8,6,12
6407,5,0,0,1,0,5
6408,10,169,9,10,11,168
6409,14,39,4,5,0,52
6410,10,7,1,2,7,10
6411,1,25,3,4,19,7
6412,2,19,4,5,1,21
6413,5,0,0,1,0,5
